"StoreId","CompleteStoreName","FoodType","AverageRating","Reviewers","City"
"r6ka","Salvatore Cuomo Cafe - The Podium Mall","Pasta",5.0,292,"mandaluyong city"
"r6ks","Merry Mango - Gaisano Illustre","Beverages",5.0,684,"davao city davao del sur"
"r6lo","The Sandwich Guy - Alabang","Sandwiches",4.9,1750,"muntinlupa city"
"r6lt","Marrie's Kitchen - Davao","Pasta",4.8,507,"davao city davao del sur"
"r6ne","Kanzen Sushi Roll - San Juan","Sushi",5.0,453,"san juan"
"r6np","Lots'A Pizza - Edsa Malibay","Pizza",5.0,1421,"pasay city"
"r6nr","8CUTS - Rockwell","Burgers",5.0,1201,"makati city"
"r6nt","RACKS - Tiendesitas","American",5.0,1200,"pasig city"
"r6ow","MLK and TEA - Adriatico","Milk Tea",4.9,1829,"manila"
"r6pt","Tapsulit - M. Dela Cruz","Filipino",5.0,2458,"pasay city"
"r6qf","Classic Savory - Festival Mall","Chicken",5.0,426,"muntinlupa city"
"r6qj","Le Sucre Lab - The Annex SM City Noth Edsa","Cakes",5.0,355,"quezon city"
"r6r5","Boulanger by Instabread - Marfori","Ulam",0.0,0,"davao city davao del sur"
"r6rg","Michelle's Putong Ube - Gilmore","Filipino",4.9,172,"quezon city"
"r6si","Manam - Ermita","Filipino",4.9,2571,"manila"
"r6sz","Hap Chan - One Ecom","Chinese",5.0,37,"pasay city"
"r6tr","Chowking - Malolos","Fast Food",5.0,6502,"malolos bulacan"
"r6tx","Whistlestop - Jupiter","Asian",4.8,55,"makati city"
"r6tz","Burger 3001 - Evangelista","Burgers",5.0,280,"makati city"
"r6uh","Nathaniel's Bakeshop - Timog","Cakes",5.0,869,"quezon city"
"r6uu","Pancit Ng Taga Malabon - Del Monte","Pancit",5.0,176,"quezon city"
"r6va","Chicken Basket Restaurant - Marius Arcadia","Filipino",5.0,1492,"pasig city"
"r6vg","Big Mama - Makati","Korean",5.0,502,"makati city"
"r6vn","Boozy.ph Liquor Store - Makati","Beverages",5.0,1295,"makati city"
"r6vv","Banana Leaf - SM Aura","Thai",5.0,931,"taguig city"
"r6xi","Pizza Hut - CM Recto","Pizza",5.0,1759,"manila"
"r6yb","One Zo Tapioca - Banawe","Milk Tea",5.0,2674,"quezon city"
"r6yh","Tender Bob's - Greenhills","American",5.0,33,"san juan"
"r6zs","Peri-Peri Charcoal Chicken & Sauce Bar - SM Megamall","Chicken",4.9,820,"mandaluyong city"
"r6zs","Peri-Peri Charcoal Chicken and Sauce Bar - SM Megamall","Chicken",4.9,820,"mandaluyong city"
"r70g","Capt. Chef Silogan - Sampaguita Street","Silog",4.9,134,"makati city"
"r75b","Katsu Sama - Xavierville","Japanese",5.0,52,"quezon city"
"r782","Balai Pandesal & Ling Nam Fried Siopao - The Podium","Bread",5.0,259,"mandaluyong city"
"r7aq","Classic Savory - SM Manila","Chicken",5.0,1162,"manila"
"r7bk","Tim Hortons - Blue Bay Walk","Coffee",5.0,7669,"pasay city"
"r7ch","Nanyang - SM Aura","Chicken",5.0,771,"taguig city"
"r7cq","Romeo's Sisigan - Dakbayan","Sisig",5.0,2008,"davao city davao del sur"
"r7ct","Evan's Goto - San Andres","Filipino",4.9,5771,"manila"
"r7de","24/7 Wings - Manila","Chicken Wings",4.9,948,"manila"
"r7dg","LekLek Mango Float & Fruitshakes - E.Quintos","Fruit Shake",4.9,301,"manila"
"r7dp","Kenji Tei Ramen House - Greenbelt","Japanese",5.0,140,"makati city"
"r7dq","Max's Restaurant - Starmall EDSA","Chicken",5.0,560,"mandaluyong city"
"r7fu","Tim Hortons - Greenhills","Coffee",5.0,6454,"san juan"
"r7gk","50嵐 (Fiftea) - Robinsons Otis","Milk Tea",4.9,676,"manila"
"r7gp","Mega Milk - Mabolo Gagfa","Milk Tea",5.0,4766,"cebu city"
"r7h7","Ate Rica's Bacsilog - Worldwide Corporate Center","Silog",4.9,714,"mandaluyong city"
"r7hy","Le Sucre Lab Chocolates - Alabang Town Center","Cakes",5.0,358,"muntinlupa city"
"r7i3","Greenwich - LG Garden Walk Mactan Sto. Niño","Pizza",5.0,927,"lapu-lapu city cebu"
"r7ip","Buffalo Swing Cafe - Dr Sixto","Pasta",5.0,548,"pasig city"
"r7je","Pizza Hut - Kalentong","Pizza",5.0,3735,"mandaluyong city"
"r7jq","Pho Bac Vietnamese Specialties - Glorietta","Noodles",5.0,356,"makati city"
"r7kg","Beiruti Bite Express - Pioneer","Shawarma",5.0,5788,"mandaluyong city"
"r7lk","Barrio Fiesta - Makati Avenue","Filipino",5.0,1235,"makati city"
"r7mg","Honestea - Bajada","Milk Tea",5.0,322,"davao city davao del sur"
"r7mx","Happon Ramen House - Marikina","Japanese",4.9,314,"marikina"
"r7nb","Tiong Bahru Boneless Hainanese Chicken Rice - Met Live","Chinese",5.0,1166,"pasay city"
"r7ov","Sauce Chef - Villamor","Rice Dishes",5.0,3599,"pasay city"
"r7pg","Banana Pancake Trail - Escario","Asian",5.0,6030,"cebu city"
"r7pv","Red Ribbon - Gaisano Ilustre","Cakes",5.0,925,"davao city davao del sur"
"r7px","Makati Wings - Santa Cruz","Chicken Wings",4.9,663,"makati city"
"r7py","Cebu's Ayers Lechon - E-Mall","Lechon",4.7,290,"cebu city"
"r7qr","Shakey's Pizza - Domestic","Pizza",4.9,1630,"pasay city"
"r7qv","Wendy's - PITX","Burgers",4.9,992,"pasay city"
"r7sp","Parikit Lucban Specialties - Santa Elena","Filipino",5.0,320,"marikina"
"r7tv","Chōru Chicken - Arnaiz Street","Fried Chicken",4.9,1490,"pasay city"
"r7uf","Lydia's Lechon - Cash And Carry","Filipino",4.9,816,"manila"
"r7ux","Hanako - Townville","Japanese",5.0,456,"quezon city"
"r7vt","Ooma - BGC","Japanese",5.0,1920,"taguig city"
"r7wp","Sincerity Cafe & Restaurant- Quintin Paredes St.","Chinese",5.0,1097,"manila"
"r7xp","Pizza Hut - Concepcion Bayan Bayanan","Pizza",5.0,2841,"marikina"
"r7xr","Minute Burger - Cabrera","American",4.9,1950,"pasay city"
"r7yb","Sincerity Cafe & Restaurant - Banawe","Chinese",5.0,1476,"quezon city"
"r7yo","Sushi Nori - Glorietta","Sushi",5.0,823,"makati city"
"r7yz","Isshin Japanese Restaurant - Arnaiz","Japanese",5.0,1647,"makati city"
"r81w","Mano Chicken - Maceda","Fried Chicken",4.6,67,"manila"
"r832","Barcino - NUSTAR Resort and Casino","Ulam",0.0,0,"cebu city"
"r88b","Puzzles Takoyaki - SM Ecoland","Takoyaki",4.9,141,"davao city davao del sur"
"r89e","71 Food house and Catering Services - Toril","Ulam",4.7,23,"davao city davao del sur"
"r8an","Gong cha - Technopoint","Milk Tea",5.0,732,"pasig city"
"r8ax","Mo' Cookies - Rockwell","Desserts",5.0,411,"makati city"
"r8b3","Lucky Boba Milktea - Perla Street","Snacks",5.0,149,"manila"
"r8bx","Katsu Country - Junction Building","Japanese",5.0,999,"davao city davao del sur"
"r8cl","Jickong's - MTS","Filipino",5.0,507,"davao city davao del sur"
"r8cx","Burger Beast - Maginhawa","Burgers",4.9,1377,"quezon city"
"r8de","Black Scoop Cafe - Avida BGC","Milk Tea",5.0,1826,"taguig city"
"r8dj","Belly Good - Dona Juliana","Filipino",4.9,1012,"pasig city"
"r8do","Nono's - Festival Mall","Sandwiches",5.0,361,"muntinlupa city"
"r8ee","Red Gate Pizzeria - General Echavez","Pizza",5.0,690,"cebu city"
"r8ex","Tim Hortons - San Lorenzo Place","Coffee",5.0,2090,"makati city"
"r8ez","Chachago - Obrero","Milk Tea",5.0,2570,"davao city davao del sur"
"r8ft","Ohayo Bubble Tea & Cafe - Air Force Road","Milk Tea",5.0,4155,"quezon city"
"r8fx","Tola, Kan-anan sa Balay Oboza","Filipino",4.9,182,"davao city davao del sur"
"r8ge","Crave 'N' Chill - Project 6","Milk Tea",5.0,508,"quezon city"
"r8gq","Beanhi - MH Del Pilar","Coffee",5.0,66,"marikina"
"r8gt","Kink Cakes Commonwealth - Holy Spirit","Cakes",4.9,34,"quezon city"
"r8hb","Asakusa: Home of Tempura - The Grove by Rockwell","Japanese",5.0,386,"pasig city"
"r8hc","Zaifu Japanese Restaurant - Power Plant Mall","Japanese",4.9,533,"makati city"
"r8hf","Gulu Gulu PH - Mayon","Milk Tea",5.0,2465,"quezon city"
"r8hh","Simply Thai - Greenbelt 5","Thai",5.0,823,"makati city"
"r8hx","Merry Moo - SM Megamall","Ice Cream",5.0,145,"mandaluyong city"
"r8ir","Habitual Coffee - Salcedo","Coffee",5.0,302,"makati city"
"r8jb","Shakey's Pizza - Ayala Feliz","Pizza",5.0,520,"pasig city"
"r8kj","Healthy To Go - Makati","Healthy",5.0,2040,"makati city"
"r8kp","Suki Gyouza - Makati","Japanese",5.0,928,"makati city"
"r8kv","Chowking - Waltermart Guiguinto","Fast Food",5.0,4472,"malolos bulacan"
"r8lh","Kaizen Davao - Torres","Japanese",5.0,503,"davao city davao del sur"
"r8ls","Shakey's Pizza - Shaw 500","Pizza",5.0,1565,"mandaluyong city"
"r8ly","Peri-Peri Charcoal Chicken & Sauce Bar - Ayala North Exchange","Chicken",5.0,1879,"makati city"
"r8mc","Tim Hortons - San Lazaro","Coffee",5.0,13730,"manila"
"r8mg","Jad's Grill - Cabantian","Filipino",4.8,1182,"davao city davao del sur"
"r8mt","Flossom Kitchen + Cafe - Flossom Place","Pasta",5.0,448,"san juan"
"r8n6","Starbucks - 515 Shaw","Coffee",5.0,3028,"mandaluyong city"
"r8nc","Minute Burger - BCDA","American",5.0,1996,"taguig city"
"r8nf","Hot Kitchen - M Place @ South Triangle","Filipino",5.0,2979,"quezon city"
"r8nk","Wing Zone - Ayala North Exchange","Chicken",4.9,2059,"makati city"
"r8nq","Jolly Bubble Taiwanese Cuisine - Lahug","Coffee",5.0,2835,"cebu city"
"r8op","Manam - SM Megamall","Filipino",4.9,1448,"mandaluyong city"
"r8rf","Classic Savory - One E-Com Center","Chicken",5.0,340,"pasay city"
"r8rs","Jollibee - Baliuag 1","Fast Food",5.0,4816,"malolos bulacan"
"r8sk","Gryn Wasabi Sushi Bar - Pasay","Sushi",5.0,109,"pasay city"
"r8sx","Puesto Restaurant - The Greenary","Western",5.0,856,"cebu city"
"r8ta","Classic Savory - Robinsons Galleria","Chicken",5.0,241,"quezon city"
"r8tl","Cafe Meraki - Makati (Pio)","Milk Tea",5.0,1672,"makati city"
"r8uc","Rarjap Sushi House - Sta. Ana","Healthy",5.0,2859,"manila"
"r8uo","Le Sucre Lab Chocolates - SM Megamall","Cakes",5.0,909,"mandaluyong city"
"r8uv","Street Ramen - Makati","Japanese",4.8,2144,"makati city"
"r8wc","Hanamaruken Ramen - BGC","Japanese",5.0,730,"taguig city"
"r8wj","Kuya J Restaurant - SM Lanang","Filipino",4.8,364,"davao city davao del sur"
"r8xy","Pizza Hut - Sta Ana","Pizza",5.0,4319,"manila"
"r8yg","MiPanda Milk Tea Hub - Grass Residences","Milk Tea",5.0,957,"quezon city"
"r8ys","Banana Leaf - Greenhills","Thai",4.8,365,"san juan"
"r8zc","Seabu - Mandaue","Seafood",5.0,3318,"cebu city"
"r8zl","Minute Burger - Gastambide","American",5.0,2525,"manila"
"r8zq","99 Peso Sulit Chicken - Makati","Chicken",5.0,6347,"makati city"
"r8zv","My Falafel - The Fort Strip","Shawarma",5.0,100,"taguig city"
"r98p","Toniq Juice Bar - Ayala Center Cebu","Beverages",5.0,80,"cebu city"
"r9ab","BO's Coffee - Espana","Coffee",5.0,7028,"manila"
"r9ah","Ikigai Japanese Restaurant - Spring Valley","Rice Bowl",4.9,2377,"davao city davao del sur"
"r9aj","Michelle's Putong Ube - Mandaluyong","Filipino",5.0,338,"san juan"
"r9cd","Elsa Silogan - Basak","Filipino",4.9,2598,"cebu city"
"r9cq","Shakey's Pizza - Cityland Pioneer","Pizza",4.9,2242,"mandaluyong city"
"r9cs","Mabini BBQ Haus - Roxas","BBQ",4.8,801,"davao city davao del sur"
"r9ds","Dimsum Diner - Damosa","Chinese",4.9,1065,"davao city davao del sur"
"r9ej","Kuya J Restaurant - SM City Ecoland","Filipino",4.9,308,"davao city davao del sur"
"r9f7","Leo Food Services ( Muntinlupa City)","Pizza",0.0,0,"quezon city"
"r9fj","Nid's Balot 'n Bilao - Edsa, Boni","Filipino",5.0,6076,"mandaluyong city"
"r9gn","Lanie's Halo-Halo","Halo-Halo",5.0,828,"davao city davao del sur"
"r9gr","Bubble & Brew - Guizo","Milk Tea",5.0,1865,"cebu city"
"r9gt","JH Garden Cafe- Juan Luna Branch","Coffee",4.0,50,"davao city davao del sur"
"r9gy","Barefruit Guyabano - Victoria Plaza","Beverages",5.0,469,"davao city davao del sur"
"r9hd","Shakey's Pizza - Gil Fernando","Pizza",5.0,1500,"marikina"
"r9hf","RoyalTea - San Juan","Beverages",5.0,745,"san juan"
"r9hn","Chili's - Manila Bay","American",5.0,138,"pasay city"
"r9hx","Yi Fang Taiwan Fruit Tea - Rufino","Milk Tea",5.0,1370,"makati city"
"r9jm","Maricar's - Quezon City","Cakes",5.0,277,"quezon city"
"r9kn","Black Canyon Coffee - Circuit Makati","American",5.0,883,"makati city"
"r9kt","McDonald's - SPMC","Fast Food",5.0,18594,"davao city davao del sur"
"r9lg","Nitro 7 Coffee & Tea Bar - Glorietta","Coffee",5.0,123,"makati city"
"r9lk","Nid's Balot 'n Bilao - E. Rodriguez","Filipino",5.0,2662,"quezon city"
"r9mk","Chowking - Dagupan","Fast Food",4.9,2941,"dagupan pangasinan"
"r9oh","One Zo Tapioca - Greenhills Promenade","Milk Tea",5.0,1214,"san juan"
"r9pj","Patok sa Manok - Lanang","Chicken",5.0,2345,"davao city davao del sur"
"r9pq","Pies and Pies Pizzeria - Urban Homes","Pizza",4.9,447,"cebu city"
"r9ps","Black Canyon Coffee - UP Town Center","American",5.0,506,"quezon city"
"r9pw","Toryano's Chicken Haus - SM Lanang","Filipino",4.9,407,"davao city davao del sur"
"r9px","Mr. Liempo - E.rod","Liempo",5.0,1192,"san juan"
"r9qq","ShareTea - Petron P. Guevarra","Milk Tea",5.0,2188,"san juan"
"r9qt","Ramen Daisho - The Rise","Japanese",4.9,541,"makati city"
"r9re","Ooma - Megamall","Japanese",4.9,1114,"mandaluyong city"
"r9rn","Tim Hortons - Estancia","Coffee",5.0,14407,"pasig city"
"r9sl","Michelle's Putong Ube - San Juan","Filipino",0.0,0,"san juan"
"r9su","Humba Heaven - Sugbo Mercado","Filipino",5.0,1529,"cebu city"
"r9sx","Family Fried Chicken - Matutum","Chinese",5.0,2370,"quezon city"
"r9td","New Asia Restaurant - Tan Building","Filipino",4.9,1008,"davao city davao del sur"
"r9ty","Crepeman Cafe - Kapitolyo","Sandwiches",5.0,740,"pasig city"
"r9ue","Dadax FoodShoppe - Dona Rosario","Filipino",5.0,2000,"cebu city"
"r9ui","Earl of Sandwich - Mall Of Asia","Sandwiches",4.9,71,"pasay city"
"r9uq","Farinas Ilocos Empanada - Pasig Blvd","Filipino",5.0,1001,"pasig city"
"r9uy","PeteChel's Bulalo House - EGI Building","Filipino",5.0,2604,"makati city"
"r9xd","Carousel Creamery - San Juan","Ice Cream",5.0,300,"san juan"
"r9yf","Firehouse Pizza - Civic Drive","Pizza",5.0,132,"muntinlupa city"
"r9zf","Papa Diddi's Handcrafted Ice Cream - Eastwood Mall","Ice Cream",5.0,62,"quezon city"
"r9zs","Kate's Specialty - Buhangin","Filipino",5.0,231,"davao city davao del sur"
"ra1u","B1T1 Takeaway Coffee - Fort Palm Spring","Beverages",0.0,0,"taguig city"
"ra54","Takoyaki J - Visayas Medical Center","Takoyaki",0.0,0,"cebu city"
"rad7","Pan De Manila - JP Rizal Marikina","Bread",0.0,0,"marikina"
"ragh","Go Bento - Legarda","Japanese",5.0,709,"manila"
"raor","Minute Burger - Pembo","American",5.0,520,"makati city"
"rapz","Luke’s Seafoods -  Vulcan Street","Sushi",4.9,90,"taguig city"
"ratf","Burger Beast - Ortigas","Burgers",0.0,0,"mandaluyong city"
"rava","8Cuts - Quezon City","American",4.9,66,"quezon city"
"rawr","Hungry Barry - Pasay","Chicken",4.8,47,"pasay city"
"rb10","Rarjap Rice N Box - Santolan Road","Filipino",5.0,403,"san juan"
"rb3l","Cookies by the Bucket - Waltermart Makati","Desserts",0.0,0,"makati city"
"rb8x","DQ Cakes - Alphaland Makati","Cakes",5.0,17,"makati city"
"rb9s","Diner's Grill & Sizzling Hub - Buhangin","Filipino",4.9,441,"davao city davao del sur"
"rbl8","Wings & Chops - Narra Street","Fried Chicken",5.0,135,"quezon city"
"rblq","Jo’s Milagrina Restaurant","Chicken",5.0,206,"ormoc leyte"
"rblq","Jo's Chicken Inato Milagrina - Real","Chicken",5.0,192,"ormoc leyte"
"rblw","HURRY CURRY in AbacaEats - Vista Mar Mactan","Indian",0.0,0,"lapu-lapu city cebu"
"rbpk","Sunburst Fried Chicken - SM City Cebu","American",5.0,273,"cebu city"
"rbui","Puno's Ice Cream and Sherbet - Mandaluyong","Ice Cream",5.0,192,"mandaluyong city"
"rc0f","Teasay Avenue by Southwing - Damosa","Milk Tea",4.9,48,"davao city davao del sur"
"rc3p","Fei Mui Premium Roasts - C Raymundo Avenue","Chinese",4.7,29,"pasig city"
"rc6k","Rhian Ramos' Healthy Appetite - Fairview","Chicken",4.9,310,"quezon city"
"rcb1","Singko Star Lucky Fried Chicken - Cebu","Fried Chicken",4.9,33,"cebu city"
"rcd9","PAUL Le Café - SM North Edsa","Italian",0.0,0,"quezon city"
"rch5","Wing Bomb Korean Chicken Wings - Pasig","Fried Chicken",4.9,1440,"pasig city"
"rcjl","Starr's Famous Shakes - UST Pacific Icon 2","Desserts",5.0,208,"manila"
"rcos","Bored Egg - Binondo","Sandwiches",5.0,169,"manila"
"rctb","Halu Kopi - Makati","Coffee",5.0,11,"makati city"
"rctx","Papangss Lechon House - Matina Aplaya","Lechon",0.0,0,"davao city davao del sur"
"rcul","Eric Kayser -  Mitsukoshi Mall","Bread",0.0,0,"taguig city"
"rcup","Alexsea Delicatessen - Farmers Market Cubao","Sushi",5.0,708,"manila"
"rcv8","Baga Burger - Sauyo Novaliches","Burgers",4.9,87,"quezon city"
"rczu","NYFD (New York Fries and Dips) - SM City Muntinlupa","Fries",4.6,26,"muntinlupa city"
"rd0p","Geland Sugbahan","Filipino",5.0,429,"pasig city"
"rd1c","Diner Daddy: Burgers, Chicken & More - Marikina","Fast Food",5.0,425,"marikina"
"rd5q","LAUAN Restaurant - Kapitolyo","Seafood",4.9,28,"pasig city"
"rd8h","Don Ramon's Old School Sisig House","Fast Food",0.0,0,"pasig city"
"rda1","Healthy To Go - Marikina Heights","Healthy",5.0,863,"marikina"
"rda5","Yogorino - Mitsukoshi Mall","Desserts",4.4,11,"taguig city"
"rdce","Nanyang - Robinsons Manila","Chicken",4.9,509,"manila"
"rdfn","Red Lizard - Ayala Center Cebu","American",4.9,46,"cebu city"
"rdgm","The Bad Shot Coffee - Tomas Mapua Street","Coffee",0.0,0,"manila"
"rdj2","Silog Express Atbp. - Pasay","Silog",4.9,459,"pasay city"
"rdly","Savor and Kribs Cafe - Intramuros","Filipino",4.7,29,"manila"
"rdpy","Tikim Takam - Antonio Luz Arcade","Filipino",4.7,101,"marikina"
"rdt0","Sib's Coffee by Silog In A Box - Matina","Filipino",4.9,68,"davao city davao del sur"
"re0a","King Chef - SM Cherry Shaw","Chinese",4.9,21,"mandaluyong city"
"re0y","Uncle John's - Roxas Boulevard","Chicken",4.9,61,"pasay city"
"re3u","Mr. Monk - Eastwood Mall","Siomai",0.0,0,"quezon city"
"re42","Chooks to Go - Mightee Mart Soldier Hills","Chicken",5.0,243,"muntinlupa city"
"re79","Kuy's Lechon Restaurant - Lahug","Lechon",0.0,0,"cebu city"
"re8l","Tummy Tea - Deca Mall","Milk Tea",5.0,71,"manila"
"re92","Teriyaki Boy - The Cabanas","Japanese",4.9,131,"malolos bulacan"
"redd","Sajang Chicken - Lilac Street","Chicken",5.0,686,"marikina"
"reeg","Sabroso Lechon - C Palanca","Snacks",0.0,0,"makati city"
"regp","Auro Chocolate Cafe - BGC","Snacks",5.0,37,"taguig city"
"reim","This is it: Unli Wings - F. Roxas","Chicken Wings",0.0,0,"manila"
"rej9","Recovery Food - Stopover","Filipino",5.0,438,"taguig city"
"repf","AX Pancit Con Lechon - Boni Avenue","Pancit",5.0,164,"mandaluyong city"
"rewj","M&A’s Tapsilogan","Filipino",0.0,0,"quezon city"
"reyd","Paotsin - Metro Supermarket Market Market, Basement","Dumpling",5.0,3593,"taguig city"
"rezj","The Thai Plate - BGC","Thai",5.0,55,"makati city"
"rezs","Pater sa Tisa - Katipunan Street","",5.0,3820,"cebu city"
"rf0r","Amare La Cucina - Megamall","Pizza",4.9,67,"mandaluyong city"
"rfcw","Parekoys Grill - MCF Lifestyle Hub","Filipino",5.0,103,"malolos bulacan"
"rfd2","Mr. Jjang Dak Tasty Fried Chicken House - Arellano Luxury Pad","Chicken",5.0,220,"manila"
"rfgh","Coffee 101 - Marfori","Coffee",5.0,164,"davao city davao del sur"
"rfka","Cooler City - Novaliches Quirino","Ice Cream",0.0,0,"quezon city"
"rfkn","Tealive - SM North Edsa","Milk Tea",5.0,1273,"quezon city"
"rftr","Tagaytay Bulalo Specials - Shaw Boulevard","Soups",5.0,225,"mandaluyong city"
"rfwu","Dolora's Hauz Of Pancit Malabon - Kalumpang","Pancit",5.0,831,"marikina"
"rfxo","S.A.L.O. - SM City San Lazaro","Filipino",4.9,86,"manila"
"rg5w","Vee-Win Food House - Pasay","Asian",5.0,673,"pasay city"
"rg5z","19 Nineteen Degrees - Eastwood","Milk Tea",5.0,631,"quezon city"
"rgc5","Little While Coffee Shop - M.A. Roxas St.","Coffee",0.0,0,"marikina"
"rgj5","Dinuguan Republique - Salinas Drive","Ulam",0.0,0,"cebu city"
"rgjn","Cooler City - Russel Ave Baclaran","Ice Cream",0.0,0,"pasay city"
"rgkh","CHIBOG! 24 Hours - Scout Ybardolaza","Filipino",0.0,0,"quezon city"
"rgno","Hungry Humans - Sandoval Avenue","Chicken Wings",5.0,76,"pasig city"
"rgr3","Takoyakim Ramen Bar - Pinagbakahan Malolos","Takoyaki",4.9,289,"malolos bulacan"
"rguf","Taste of Joy - Bayanan","Filipino",5.0,973,"muntinlupa city"
"rhbj","Tiong Bahru Boneless Hainanese Chicken Rice - One Ayala Mall","Chicken",5.0,36,"makati city"
"rhc2","Yoboo by Chaboba - Marikina Heights","Beverages",5.0,142,"marikina"
"rhcw","TGI Fridays - Estancia","American",0.0,0,"pasig city"
"rhei","Mister Donut - Valencia","Donut",5.0,31,"valencia bukidnon"
"rhel","Candid Coffee Shangri-La","Coffee",5.0,21,"mandaluyong city"
"rhg2","Ivan's Goto","Filipino",5.0,11,"pasig city"
"rhgr","Samy Samgy Unlimited Grill and Hotpot - Herbosa Street","Japanese",4.9,141,"manila"
"rhr9","Our Third Cafe - Perez Boulevard","Coffee",0.0,0,"dagupan pangasinan"
"rht0","Enzo's Pizza - Crocodile Park","Burgers",5.0,58,"davao city davao del sur"
"rhus","Takoyaken Takoyaki - Circle C","Japanese",0.0,0,"quezon city"
"rhxj","CLUCK IT! - C. Raymundo","Chicken",5.0,50,"pasig city"
"ri6s","Mean Greens - South Triangle","Salads",5.0,1425,"quezon city"
"ri8p","Sopranos Pizza - Quezon City","Pizza",0.0,0,"quezon city"
"riaa","Chimmy - Ayala Malls Marikina","Beverages",5.0,15,"marikina"
"rimk","Chica's Bagnet Express - VPVD","Liempo",0.0,0,"mandaluyong city"
"riww","The Crunch - Graceland Malolos","Fried Chicken",5.0,181,"malolos bulacan"
"riz6","PICKUP COFFEE - Garden Bloc","Coffee",4.9,1791,"cebu city"
"rj1l","Halo Halo of the Year - 20th Avenue","Takoyaki",4.9,674,"quezon city"
"rj3g","Babo Pizza Halal","Filipino",0.0,0,"taguig city"
"rj4d","The Salted Wings","Chicken",0.0,0,"quezon city"
"rj7y","Tori Kraze - San Juan","Japanese",4.9,255,"san juan"
"rjeu","Lukas Cafe - Bonifacio","Asian",4.9,93,"davao city davao del sur"
"rjkk","Big Brew - Regalado","Milk Tea",5.0,182,"quezon city"
"rjmm","Friends Fries - Ayala Malls Cloverleaf","Fries",5.0,82,"quezon city"
"rjpm","Kape Pahinahan - 3776 Mascardo Street","Filipino",0.0,0,"makati city"
